--------- beginning of main
01-05 17:54:03.420   245   245 I auditd  : type=1403 audit(0.0:2): policy loaded auid=4294967295 ses=4294967295
01-05 17:54:28.030   421  1308 D MtkOmxVdecEx: [0xec537000] MtkOmxVdecConvertThread created pVdec=0xEC537000, tid=1308
01-05 17:54:28.030   421  1308 D MtkOmxVdecEx: [0xec537000] ## Wait to convert (0) (SrcQ: 0, DstQ: 0) 
01-05 17:54:28.030  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10028
01-05 17:54:28.030  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10028 is denied.
01-05 17:54:28.030  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10028
01-05 17:54:28.030  1014  1014 V NetworkPolicy: updateRuleForRestrictBackgroundLocked(10006): isForeground=false, isBlacklisted=false, isWhitelisted=true, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.030   421   550 E VDO_LOG : u4StrideAlign 64, u4SliceHeightAlign 64 
01-05 17:54:28.030  1014  1014 V NetworkPolicy: updateRulesForNonMeteredNetworksLocked(10006), isIdle: false, mRestrictPower: false, mDeviceIdleMode: false, isForeground=false, isWhitelisted=true, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.030  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10010 is denied.
01-05 17:54:28.031   421   550 I VDO_LOG : [GetChipVerAPI][0] 321
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10010
01-05 17:54:28.031  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10010 is denied.
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10010
01-05 17:54:28.031   421   550 D MtkOmxVdecEx: [0xec537000] Supported nProfileIndex 4, eProfile 0x1, eLevel 0x10
01-05 17:54:28.031   421  1306 D MtkOmxVdecEx: [0xec537000] MtkOmxVdecThread created pVdec=0xEC537000, tid=1306
01-05 17:54:28.031  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10000 is denied.
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10000
01-05 17:54:28.031  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10000 is denied.
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10000
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.031  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10014 is denied.
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10014
01-05 17:54:28.031   421   421 E VDO_LOG : u4StrideAlign 64, u4SliceHeightAlign 64 
01-05 17:54:28.031  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10014 is denied.
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10014
01-05 17:54:28.031   421   421 I VDO_LOG : [GetChipVerAPI][0] 321
01-05 17:54:28.031  1014  1014 V NetworkPolicy: updateRuleForRestrictBackgroundLocked(10017): isForeground=false, isBlacklisted=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.031   421   421 D MtkOmxVdecEx: [0xec537000] Supported nProfileIndex 5, eProfile 0x1, eLevel 0x20
01-05 17:54:28.031  1014  1014 V NetworkPolicy: updateRulesForNonMeteredNetworksLocked(10017), isIdle: false, mRestrictPower: false, mDeviceIdleMode: false, isForeground=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.031  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10044 is denied.
01-05 17:54:28.031  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10044
01-05 17:54:28.031  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10044 is denied.
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10044
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.032   421   550 E VDO_LOG : u4StrideAlign 64, u4SliceHeightAlign 64 
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.032  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10016 is denied.
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10016
01-05 17:54:28.032   421   550 I VDO_LOG : [GetChipVerAPI][0] 321
01-05 17:54:28.032  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10016 is denied.
01-05 17:54:28.032   421   550 D MtkOmxVdecEx: [0xec537000] Supported nProfileIndex 6, eProfile 0x1, eLevel 0x40
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10016
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.032  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10036 is denied.
01-05 17:54:28.032   476   476 D DrmCtaPlugIn: onTerminate():uniqueId : 5314
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10036
01-05 17:54:28.032  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10036 is denied.
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10036
01-05 17:54:28.032  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10022 is denied.
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10022
01-05 17:54:28.032  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10022 is denied.
01-05 17:54:28.032  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10022
01-05 17:54:28.032  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10037 is denied.
01-05 17:54:28.032   421   421 E VDO_LOG : u4StrideAlign 64, u4SliceHeightAlign 64 
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10037
01-05 17:54:28.033  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10037 is denied.
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10037
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.033   421   421 I VDO_LOG : [GetChipVerAPI][0] 321
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.033   421   421 D MtkOmxVdecEx: [0xec537000] Supported nProfileIndex 7, eProfile 0x1, eLevel 0x80
01-05 17:54:28.033  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10039 is denied.
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10039
01-05 17:54:28.033  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10039 is denied.
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10039
01-05 17:54:28.033  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10029 is denied.
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10029
01-05 17:54:28.033  1166  1304 D DrmManagerClient(Native): ~DrmManagerClient(): mUniqueId=[5314]
01-05 17:54:28.033  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10029 is denied.
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10029
01-05 17:54:28.033  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10012 is denied.
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10012
01-05 17:54:28.033  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10012 is denied.
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10012
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.033   421   550 E VDO_LOG : u4StrideAlign 64, u4SliceHeightAlign 64 
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.033  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.033  1014  1014 V NetworkPolicy: updateRuleForRestrictBackgroundLocked(10035): isForeground=false, isBlacklisted=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.033   421   550 I VDO_LOG : [GetChipVerAPI][0] 321
01-05 17:54:28.034  1014  1014 V NetworkPolicy: updateRulesForNonMeteredNetworksLocked(10035), isIdle: false, mRestrictPower: false, mDeviceIdleMode: false, isForeground=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.034   421   550 D MtkOmxVdecEx: [0xec537000] Supported nProfileIndex 8, eProfile 0x1, eLevel 0x100
01-05 17:54:28.034  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10008 is denied.
01-05 17:54:28.034  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10008
01-05 17:54:28.034  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10008 is denied.
01-05 17:54:28.034  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10008
01-05 17:54:28.034  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10001 is denied.
01-05 17:54:28.034  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10001
01-05 17:54:28.034  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10001 is denied.
01-05 17:54:28.034  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10001
01-05 17:54:28.034  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10013 is denied.
01-05 17:54:28.034  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10013
01-05 17:54:28.034  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10013 is denied.
01-05 17:54:28.034  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10013
01-05 17:54:28.034  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10034 is denied.
01-05 17:54:28.034  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10034
01-05 17:54:28.034  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10034 is denied.
01-05 17:54:28.034  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10034
01-05 17:54:28.034  1014  1014 V NetworkPolicy: updateRuleForRestrictBackgroundLocked(10015): isForeground=false, isBlacklisted=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.034  1014  1014 V NetworkPolicy: updateRulesForNonMeteredNetworksLocked(10015), isIdle: false, mRestrictPower: false, mDeviceIdleMode: false, isForeground=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.035  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10031 is denied.
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10031
01-05 17:54:28.035  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10031 is denied.
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10031
01-05 17:54:28.035   421   421 E VDO_LOG : u4StrideAlign 64, u4SliceHeightAlign 64 
01-05 17:54:28.035  1014  1014 V NetworkPolicy: updateRuleForRestrictBackgroundLocked(10011): isForeground=false, isBlacklisted=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.035  1014  1014 V NetworkPolicy: updateRulesForNonMeteredNetworksLocked(10011), isIdle: false, mRestrictPower: false, mDeviceIdleMode: false, isForeground=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.035  1014  1014 V NetworkPolicy: updateRuleForRestrictBackgroundLocked(10002): isForeground=false, isBlacklisted=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.035  1014  1014 V NetworkPolicy: updateRulesForNonMeteredNetworksLocked(10002), isIdle: false, mRestrictPower: false, mDeviceIdleMode: false, isForeground=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1000
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1000
01-05 17:54:28.035   480   620 D MediaExtractor: JB +MediaExtractor::Create
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 1001
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 1001
01-05 17:54:28.035  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10032 is denied.
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict data rules for uid 10032
01-05 17:54:28.035  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10032 is denied.
01-05 17:54:28.035  1014  1014 D NetworkPolicy: no need to update restrict power rules for uid 10032
01-05 17:54:28.035  1014  1014 V NetworkPolicy: updateRuleForRestrictBackgroundLocked(10038): isForeground=false, isBlacklisted=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.036  1014  1014 V NetworkPolicy: updateRulesForNonMeteredNetworksLocked(10038), isIdle: false, mRestrictPower: false, mDeviceIdleMode: false, isForeground=false, isWhitelisted=false, oldRule=0 (NONE), newRule=0 (NONE), newUidRules=0 (NONE), oldUidRules=0 (NONE)
01-05 17:54:28.036  1014  1014 W PackageManager: checkUidPermission(): android.permission.INTERNET of 10024 is denied.
